UMAP1,UMAP2,Group,Sensitivity,Intensity_UpperQuartileIntensity_pBCL2,Intensity_MinIntensityEdge_BCL_2,subtype
0.053998716,1.721982,SJ53,0,0.097596074,-0.003022084,TAL1 AB-like
0.9401424,1.943722,SJ53,0,0.167245859,-0.003388301,TAL1 AB-like
4.738471,-0.28356424,SJ53,0,-0.033944337,-0.003205193,TAL1 AB-like
3.1998932,0.43096158,SJ53,0,0.007838691,-0.002533796,TAL1 AB-like
-0.48573965,3.1307673,SJ53,0,0.169717828,0.001555622,TAL1 AB-like
4.8066726,0.46339583,SJ53,0,-0.037839202,-0.002716904,TAL1 AB-like
4.131414,-0.035548773,SJ53,0,-0.007042674,-0.00247276,TAL1 AB-like
4.1215262,-1.0680362,SJ53,0,-0.046063809,-0.003388301,TAL1 AB-like
1.3359237,0.9319509,SJ53,0,0.031844946,-0.003388301,TAL1 AB-like
2.1109335,0.27913764,SJ53,0,0.034442784,-0.003388301,TAL1 AB-like
5.1636443,-0.89827263,SJ53,0,-0.010212747,-0.003388301,TAL1 AB-like
3.7331903,-0.23374161,SJ53,0,0.008380385,-0.003388301,TAL1 AB-like
1.1973188,3.342469,SJ53,0,0.118397923,-0.003388301,TAL1 AB-like
4.6109333,1.6670182,SJ53,0,0.039958926,0.0003349,TAL1 AB-like
3.7854884,1.5495006,SJ53,0,0.035907658,-0.002228615,TAL1 AB-like
4.564182,1.1468353,SJ53,0,0.007037582,0.000640081,TAL1 AB-like
2.8358693,0.9572478,SJ53,0,0.063602777,-0.003388301,TAL1 AB-like
5.1495504,0.4480306,SJ53,0,-0.042981504,-0.003083121,TAL1 AB-like
-0.02582803,0.7308121,SJ53,0,0.040492998,-0.002961048,TAL1 AB-like
1.8674093,1.9750807,SJ53,0,0.14659659,-0.002655868,TAL1 AB-like
3.94084,-0.75672525,SJ53,0,-0.015553391,-0.003388301,TAL1 AB-like
3.1148596,-0.4450287,SJ53,0,0.023135843,-0.003388301,TAL1 AB-like
1.3003647,3.319073,SJ53,0,0.116635503,-0.001191002,TAL1 AB-like
4.5178967,3.3121986,SJ53,0,0.017657878,-0.003388301,TAL1 AB-like
4.554626,0.21497059,SJ53,0,-0.012150643,-0.003388301,TAL1 AB-like
2.1460404,3.289736,SJ53,0,0.044220002,-0.003205193,TAL1 AB-like
5.2477217,-0.06339489,SJ53,0,-0.022580175,-0.002961048,TAL1 AB-like
2.298596,2.3757226,SJ53,0,0.052734548,-0.003327301,TAL1 AB-like
4.973054,0.92932963,SJ53,0,-0.023495732,-0.003388301,TAL1 AB-like
2.1961038,-0.29434124,SJ53,0,0.035282047,-0.003388301,TAL1 AB-like
3.9736476,2.6020336,SJ53,0,0.001010271,-0.003266229,TAL1 AB-like
1.9783374,2.4152226,SJ53,0,0.056751477,-0.001923435,TAL1 AB-like
6.237113,3.3598828,SJ53,0,-0.115644945,-0.003144157,TAL1 AB-like
3.1392028,1.4185866,SJ53,0,0.019939097,-0.003083121,TAL1 AB-like
1.3369511,0.23392415,SJ53,0,0.046295227,-0.003388301,TAL1 AB-like
1.045178,2.4380143,SJ53,0,0.190206887,-0.003388301,TAL1 AB-like
4.057646,-1.1805563,SJ53,0,0.013602765,-0.003388301,TAL1 AB-like
-0.111609414,1.7455391,SJ53,0,0.163656177,-0.003388301,TAL1 AB-like
5.037503,1.2115299,SJ53,0,0.029674338,-0.003327301,TAL1 AB-like
0.5539386,0.66980284,SJ53,0,0.076015996,-0.003388301,TAL1 AB-like
1.2230569,3.396509,SJ53,0,0.148877831,-0.003388301,TAL1 AB-like
1.3136283,1.1446457,SJ53,0,0.019996317,-0.003388301,TAL1 AB-like
4.7430673,0.9747937,SJ53,0,0.002429368,-0.003327301,TAL1 AB-like
7.3471932,1.4351186,SJ53,0,-0.10500942,-0.003388301,TAL1 AB-like
4.888271,4.388757,SJ53,0,-0.121428115,-0.001557218,TAL1 AB-like
4.11262,1.0293704,SJ53,0,0.072491156,-0.003205193,TAL1 AB-like
2.2046595,-0.020945204,SJ53,0,0.03330599,-0.003022084,TAL1 AB-like
-0.878834,2.1639256,SJ53,0,0.175146224,-0.002289651,TAL1 AB-like
1.7838967,0.59310806,SJ53,0,0.024318429,-0.003388301,TAL1 AB-like
5.930532,1.4183704,SJ53,0,-0.01760575,-0.001801363,TAL1 AB-like
-0.29293364,0.9120968,SJ53,0,0.145276682,-0.003388301,TAL1 AB-like
4.619588,-0.735479,SJ53,0,-0.074407442,-0.003388301,TAL1 AB-like
4.2632437,-0.039041735,SJ53,0,0.013148816,-0.003388301,TAL1 AB-like
3.6543841,2.7489102,SJ53,0,0.082615526,-0.003327301,TAL1 AB-like
0.41446772,2.52257,SJ53,0,0.216864379,-0.002961048,TAL1 AB-like
1.5497372,2.0802057,SJ53,0,0.073311331,-0.003388301,TAL1 AB-like
1.239139,2.5086706,SJ53,0,0.159620168,-0.003022084,TAL1 AB-like
7.7381587,2.4011064,SJ53,0,-0.162719039,-0.002533796,TAL1 AB-like
2.5205164,2.0630558,SJ53,0,0.060100826,-0.003327301,TAL1 AB-like
-0.9581987,2.3113592,SJ53,0,0.178426923,-0.003083121,TAL1 AB-like
3.1521666,1.2183559,SJ53,0,0.041217791,-0.003022084,TAL1 AB-like
2.1465929,0.6058335,SJ53,0,0.041698458,-0.003388301,TAL1 AB-like
3.142434,0.015750496,SJ53,0,0.032890173,-0.003205193,TAL1 AB-like
3.758299,-0.6058559,SJ53,0,0.025981667,-0.002411724,TAL1 AB-like
2.2239451,-0.05877547,SJ53,0,0.047042938,-0.003388301,TAL1 AB-like
3.8132858,0.45416567,SJ53,0,0.064361902,-0.003388301,TAL1 AB-like
4.2852707,0.46616924,SJ53,0,0.006137313,-0.003022084,TAL1 AB-like
5.545397,-0.07801937,SJ53,0,-0.045346646,-0.00247276,TAL1 AB-like
3.98719,1.4334286,SJ53,0,0.089787247,-0.003388301,TAL1 AB-like
5.1584177,2.9118142,SJ53,0,0.039539309,-0.001557218,TAL1 AB-like
0.755207,2.664268,SJ53,0,0.152745994,-0.003388301,TAL1 AB-like
5.301526,2.566693,SJ53,0,0.012080701,-0.003388301,TAL1 AB-like
5.340037,0.9533016,SJ53,0,0.023009958,-0.001984471,TAL1 AB-like
5.0421367,-0.4479663,SJ53,0,-0.051946169,-0.003388301,TAL1 AB-like
3.8023646,4.1611333,SJ53,0,0.050388457,-0.003144157,TAL1 AB-like
4.381102,-1.1606953,SJ53,0,-0.050614802,-0.003388301,TAL1 AB-like
-1.8865842,2.94693,SJ53,0,0.272624703,-0.003388301,TAL1 AB-like
3.589694,1.9365975,SJ53,0,0.085320177,0.006804726,TAL1 AB-like
2.9422252,1.075865,SJ53,0,0.069385948,-0.003388301,TAL1 AB-like
3.4259813,0.8994179,SJ53,0,0.030013861,-0.003388301,TAL1 AB-like
1.0537252,0.8970128,SJ53,0,0.05374545,-0.003327301,TAL1 AB-like
3.8381314,1.0916662,SJ53,0,0.050945418,-0.003388301,TAL1 AB-like
4.3688264,-0.48098713,SJ53,0,-0.02427393,-0.003388301,TAL1 AB-like
4.332745,0.38495922,SJ53,0,0.033286924,-0.002838976,TAL1 AB-like
3.2265582,1.3579994,SJ53,0,0.062404947,-0.003388301,TAL1 AB-like
2.9700916,-0.78028125,SJ53,0,-0.005841022,-0.003388301,TAL1 AB-like
3.2772725,0.90365815,SJ53,0,0.031993704,-0.003388301,TAL1 AB-like
0.44035846,2.66177,SJ53,0,0.333946856,-0.001618254,TAL1 AB-like
2.778777,-0.13857867,SJ53,0,0.000995012,-0.003388301,TAL1 AB-like
3.5227273,2.9446929,SJ53,0,0.039127322,-0.003388301,TAL1 AB-like
3.9324293,-0.68748456,SJ53,0,-0.011074869,-0.001191002,TAL1 AB-like
-0.3380792,0.96207154,SJ53,0,0.062584246,-0.003388301,TAL1 AB-like
4.6739216,-0.5484585,SJ53,0,-0.014496712,-0.003388301,TAL1 AB-like
2.738123,0.8400189,SJ53,0,0.074394735,-0.003388301,TAL1 AB-like
0.17392056,1.1966507,SJ53,0,0.088261368,-0.002350687,TAL1 AB-like
2.022981,1.8992019,SJ53,0,0.108502449,-0.002045507,TAL1 AB-like
5.1611967,0.08123186,SJ53,0,-0.004055737,-0.002655868,TAL1 AB-like
4.4644213,-0.6458316,SJ53,0,-0.045392422,-0.003388301,TAL1 AB-like
4.354672,1.6908288,SJ53,0,0.047519775,0.00112837,TAL1 AB-like
7.9732666,2.0696702,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
1.9629016,2.8511016,SJ53,0,0.032016607,-0.003388301,TAL1 AB-like
0.7452575,1.2756968,SJ53,0,0.10150619,-0.003388301,TAL1 AB-like
2.3248863,1.99434,SJ53,0,0.045032563,-0.002167579,TAL1 AB-like
4.540117,-1.0937256,SJ53,0,-0.03289528,-0.001007894,TAL1 AB-like
5.7100706,0.77080524,SJ53,0,-0.07644452,-0.003388301,TAL1 AB-like
6.766976,0.84900534,SJ53,0,-0.12539546,-0.003327301,TAL1 AB-like
5.985786,0.09260111,SJ53,0,-0.01150593,-0.002716904,TAL1 AB-like
4.899709,0.9931658,SJ53,0,0.040721865,-0.003388301,TAL1 AB-like
0.3531858,2.2914333,SJ53,0,0.07351351,-0.003388301,TAL1 AB-like
4.58167,0.27564928,SJ53,0,0.092213454,-0.003022084,TAL1 AB-like
2.2362294,2.6149201,SJ53,0,0.059967311,-0.003388301,TAL1 AB-like
4.5766783,-0.83102876,SJ53,0,-0.047658375,-0.003388301,TAL1 AB-like
0.21721688,3.037705,SJ53,0,0.332199724,-0.003144157,TAL1 AB-like
4.140442,-0.83245504,SJ53,0,-0.026501743,-0.003327301,TAL1 AB-like
4.337412,0.46731454,SJ53,0,0.021640481,-0.003388301,TAL1 AB-like
2.383088,-0.42671514,SJ53,0,0.019458415,-0.003388301,TAL1 AB-like
2.2459924,2.4443524,SJ53,0,0.05110565,-0.003388301,TAL1 AB-like
3.4481966,0.28601375,SJ53,0,0.064030023,-0.003388301,TAL1 AB-like
5.0012827,2.060604,SJ53,0,0.023265542,-3.13E-05,TAL1 AB-like
5.3657494,0.1084955,SJ53,0,-0.007435588,-0.003388301,TAL1 AB-like
5.3743663,-0.83603805,SJ53,0,-0.03371927,-0.003388301,TAL1 AB-like
1.9959997,-0.19229573,SJ53,0,0.032718511,-0.003388301,TAL1 AB-like
0.51038885,2.5375013,SJ53,0,0.160520459,-0.003388301,TAL1 AB-like
4.1778398,-0.8536645,SJ53,0,-0.028836368,-0.002900012,TAL1 AB-like
0.19237278,1.1323065,SJ53,0,0.097531201,-0.002045507,TAL1 AB-like
2.8832078,3.9503849,SJ53,0,0.064655663,-0.003388301,TAL1 AB-like
3.5537636,1.7244406,SJ53,0,0.015754314,-0.003388301,TAL1 AB-like
1.7136083,0.11848616,SJ53,0,0.032535406,-0.003388301,TAL1 AB-like
1.9755685,2.4977005,SJ53,0,0.071567984,-0.003388301,TAL1 AB-like
3.5179667,1.5457691,SJ53,0,0.058506252,0.00112837,TAL1 AB-like
2.8777294,0.30653358,SJ53,0,0.053608121,-0.003388301,TAL1 AB-like
4.303737,0.39503872,SJ53,0,-0.014065651,-0.003388301,TAL1 AB-like
2.9814246,0.33827865,SJ53,0,0.02254075,-0.003388301,TAL1 AB-like
4.8362455,0.37207428,SJ53,0,0.019858988,-0.003388301,TAL1 AB-like
2.7383456,0.29317644,SJ53,0,0.037418308,-0.003388301,TAL1 AB-like
4.1467743,-0.9503251,SJ53,0,-0.011868356,-0.003205193,TAL1 AB-like
5.7159047,1.675139,SJ53,0,-0.102567969,0.000762153,TAL1 AB-like
3.5287967,1.0880334,SJ53,0,0.063560816,-0.003388301,TAL1 AB-like
3.9276257,0.60705614,SJ53,0,0.046863617,0.00143355,TAL1 AB-like
1.3950018,-0.027676156,SJ53,0,0.045078339,-0.003388301,TAL1 AB-like
5.154389,1.1994791,SJ53,0,0.004058251,-0.003388301,TAL1 AB-like
4.8576,1.2983854,SJ53,0,0.007865394,-0.002961048,TAL1 AB-like
-1.1194098,2.381507,SJ53,0,0.126592027,-0.003266229,TAL1 AB-like
4.738995,-0.7892677,SJ53,0,-0.043237088,-0.003388301,TAL1 AB-like
6.781712,1.0567831,SJ53,0,-0.135710565,-0.002838976,TAL1 AB-like
5.1108537,0.5766948,SJ53,0,-0.056836678,-0.000641677,TAL1 AB-like
1.8191348,0.000921933,SJ53,0,0.023833955,-0.003388301,TAL1 AB-like
-0.5236327,1.7169814,SJ53,0,0.056339474,-0.003388301,TAL1 AB-like
-0.05066239,1.3099197,SJ53,0,0.092907729,-0.003388301,TAL1 AB-like
2.0815845,-0.044354398,SJ53,0,0.036823185,-0.002838976,TAL1 AB-like
4.274704,0.16327749,SJ53,0,-0.005360363,-0.002289651,TAL1 AB-like
6.3000674,-0.24986951,SJ53,0,-0.095792962,-0.003388301,TAL1 AB-like
0.14438556,0.8546272,SJ53,0,0.05450839,-0.003388301,TAL1 AB-like
2.875655,-0.22369039,SJ53,0,0.008273574,-0.003388301,TAL1 AB-like
6.198035,2.014422,SJ53,0,-0.054582158,-0.003388301,TAL1 AB-like
4.1538444,-0.41165537,SJ53,0,0.00781581,-0.003388301,TAL1 AB-like
6.4961486,-1.58E-05,SJ53,0,-0.126806928,-0.003205193,TAL1 AB-like
3.5818715,0.53814757,SJ53,0,0.089962738,-0.003205193,TAL1 AB-like
0.9453527,1.0002922,SJ53,0,0.088860275,-0.003388301,TAL1 AB-like
4.8608694,-0.7054815,SJ53,0,-0.070493503,-0.003388301,TAL1 AB-like
4.989374,-0.20904091,SJ53,0,0.018825175,-0.003388301,TAL1 AB-like
6.2792373,0.924875,SJ53,0,-0.106211057,-0.003388301,TAL1 AB-like
1.6037272,2.6970258,SJ53,0,0.180654736,-0.003144157,TAL1 AB-like
-0.28289175,3.083799,SJ53,0,0.226172419,-0.003388301,TAL1 AB-like
4.2276697,0.90655214,SJ53,0,0.025729889,-0.00106893,TAL1 AB-like
0.30139747,3.4205093,SJ53,0,0.322823035,-0.002533796,TAL1 AB-like
0.7009272,0.17092046,SJ53,0,0.042465212,-0.003388301,TAL1 AB-like
0.5923779,0.99730104,SJ53,0,0.088253738,-0.003388301,TAL1 AB-like
1.9812753,-0.015338602,SJ53,0,0.038230838,-0.001801363,TAL1 AB-like
0.4946013,2.9760842,SJ53,0,0.092552962,-0.003388301,TAL1 AB-like
2.8025694,1.7984147,SJ53,0,0.105999971,0.002043911,TAL1 AB-like
5.5157647,2.098298,SJ53,0,-0.000698743,-0.001618254,TAL1 AB-like
4.702455,0.8703309,SJ53,0,0.012408765,-0.00277794,TAL1 AB-like
5.8679876,1.021405,SJ53,0,-0.030728487,-0.003388301,TAL1 AB-like
5.216333,0.18855089,SJ53,0,-0.045743374,-0.003266229,TAL1 AB-like
1.5353234,3.2004602,SJ53,0,0.137242826,-0.002106543,TAL1 AB-like
1.9757557,0.32152513,SJ53,0,0.038825931,-0.003266229,TAL1 AB-like
1.9731679,-0.27721322,SJ53,0,0.034126164,0.000456973,TAL1 AB-like
4.0525784,-0.6504847,SJ53,0,-0.019246085,-0.002900012,TAL1 AB-like
2.1637053,2.4461927,SJ53,0,0.11837885,-0.003266229,TAL1 AB-like
1.2359233,0.6214756,SJ53,0,0.055614682,-0.003327301,TAL1 AB-like
5.257784,0.14958751,SJ53,0,-0.030774264,-0.003388301,TAL1 AB-like
5.923081,0.6424513,SJ53,0,-0.032921968,-0.003205193,TAL1 AB-like
4.814042,-0.3335609,SJ53,0,-0.041268675,-0.00277794,TAL1 AB-like
2.5527334,-0.3911546,SJ53,0,0.014079632,-0.002533796,TAL1 AB-like
0.5342999,2.7559626,SJ53,0,0.244487034,-0.003388301,TAL1 AB-like
1.8380169,2.700905,SJ53,0,0.075840505,-0.003388301,TAL1 AB-like
5.642403,0.6662689,SJ53,0,-0.055333665,-0.003388301,TAL1 AB-like
1.8048333,2.2507243,SJ53,0,0.117367947,-0.003144157,TAL1 AB-like
5.202851,-0.09565464,SJ53,0,-0.091241965,-0.000153388,TAL1 AB-like
5.283601,-0.26503515,SJ53,0,-0.030774264,-0.001984471,TAL1 AB-like
4.7698326,-0.45270675,SJ53,0,-0.010945169,-0.003388301,TAL1 AB-like
1.5788851,2.5766752,SJ53,0,0.079777332,-0.002961048,TAL1 AB-like
2.4830737,-0.50560045,SJ53,0,0.035247708,-0.000458569,TAL1 AB-like
-0.76141775,3.4483602,SJ53,0,0.234393211,-0.003388301,TAL1 AB-like
2.542926,2.6185682,SJ53,0,0.027255775,-0.003388301,TAL1 AB-like
3.5537534,-0.8438891,SJ53,0,0.017402263,-0.003388301,TAL1 AB-like
2.0358615,1.8389816,SJ53,0,0.14190826,-0.003388301,TAL1 AB-like
5.0385995,0.41399986,SJ53,0,-0.039914427,-0.003388301,TAL1 AB-like
2.7388098,-0.1927229,SJ53,0,0.001086565,-0.003388301,TAL1 AB-like
6.1217995,1.2836962,SJ53,0,-0.05114889,-0.002594832,TAL1 AB-like
0.7514584,0.18798134,SJ53,0,0.056514965,-0.003388301,TAL1 AB-like
0.86657894,2.7450314,SJ53,0,0.242476674,-0.003022084,TAL1 AB-like
5.5818944,1.2522634,SJ53,0,-0.008866129,-0.003266229,TAL1 AB-like
2.846651,-0.36160883,SJ53,0,0.01033354,-0.003388301,TAL1 AB-like
1.0249491,0.3928858,SJ53,0,0.039142581,-0.002716904,TAL1 AB-like
6.778942,0.27304193,SJ53,0,-0.124270109,0.000151792,TAL1 AB-like
4.3492165,1.1063434,SJ53,0,0.021976175,-0.003144157,TAL1 AB-like
3.7699816,0.46888572,SJ53,0,0.004321488,-0.003388301,TAL1 AB-like
4.3052697,0.77777845,SJ53,0,0.024615975,-0.003083121,TAL1 AB-like
0.84196466,2.0601587,SJ53,0,0.319469856,-0.002961048,TAL1 AB-like
6.4531145,0.2573988,SJ53,0,-0.100355415,-0.003388301,TAL1 AB-like
1.3845804,0.06335629,SJ53,0,0.025733711,-0.003388301,TAL1 AB-like
0.91311276,1.0570838,SJ53,0,0.067852424,0.001067333,TAL1 AB-like
5.539319,0.8443356,SJ53,0,-0.044614194,-0.001313074,TAL1 AB-like
1.809054,-0.2217571,SJ53,0,0.034229161,-0.003388301,TAL1 AB-like
7.111594,3.814266,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
3.3255136,2.4340913,SJ53,0,0.072937498,-0.002655868,TAL1 AB-like
1.0284694,1.1663817,SJ53,0,0.123082461,-0.000336497,TAL1 AB-like
5.620415,2.3120146,SJ53,0,-0.071573077,-0.003388301,TAL1 AB-like
4.6295156,-0.31387067,SJ53,0,-0.022870092,-0.002533796,TAL1 AB-like
2.2014709,1.4114546,SJ53,0,0.068275848,-0.000641677,TAL1 AB-like
3.767029,-0.8263688,SJ53,0,0.006198348,-0.003388301,TAL1 AB-like
2.934757,-0.2931169,SJ53,0,0.027610572,-0.003388301,TAL1 AB-like
2.0339186,-0.31890374,SJ53,0,0.012820752,-0.00277794,TAL1 AB-like
1.5359342,0.20021148,SJ53,0,0.056885006,-0.003388301,TAL1 AB-like
3.8901203,-1.3660234,SJ53,0,-0.003472058,-0.003388301,TAL1 AB-like
3.026915,0.22470321,SJ53,0,-0.003845906,-0.003388301,TAL1 AB-like
2.4469633,2.4422748,SJ53,0,0.081787707,-0.002045507,TAL1 AB-like
3.5489378,-1.514855,SJ53,0,0.001918184,-0.003388301,TAL1 AB-like
2.1467626,0.00831807,SJ53,0,0.025897743,-0.003388301,TAL1 AB-like
-0.60566664,2.617266,SJ53,0,0.415559741,-0.001923435,TAL1 AB-like
-0.42958182,1.4440528,SJ53,0,0.123505892,-0.002655868,TAL1 AB-like
0.15027474,1.1825941,SJ53,0,0.115468191,-0.003388301,TAL1 AB-like
2.2515383,1.5169317,SJ53,0,0.06344256,-0.002533796,TAL1 AB-like
0.26721692,2.3145297,SJ53,0,0.192606362,-0.003266229,TAL1 AB-like
1.5801622,0.33682063,SJ53,0,0.043689759,-0.001740327,TAL1 AB-like
-0.52469975,1.1322141,SJ53,0,0.091786178,-0.003388301,TAL1 AB-like
4.140544,-0.7601794,SJ53,0,-0.011444895,-0.00277794,TAL1 AB-like
5.827064,0.32370144,SJ53,0,-0.062349001,-0.003388301,TAL1 AB-like
0.9846879,0.9432487,SJ53,0,0.068363586,-0.003205193,TAL1 AB-like
1.8553327,2.715286,SJ53,0,0.071701499,-0.003388301,TAL1 AB-like
1.4440403,0.10826325,SJ53,0,0.082104342,-0.003083121,TAL1 AB-like
-0.4073694,2.9824302,SJ53,0,0.402437003,-0.001801363,TAL1 AB-like
6.0675316,1.8433397,SJ53,0,-0.032368837,-0.003388301,TAL1 AB-like
0.8112006,0.86395854,SJ53,0,0.065342302,-0.00247276,TAL1 AB-like
7.875028,1.3033615,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
3.3587325,0.31078342,SJ53,0,0.036174687,-0.003388301,TAL1 AB-like
-0.7434724,1.609728,SJ53,0,0.260848524,-0.003388301,TAL1 AB-like
3.901718,-1.0086483,SJ53,0,-0.017884215,-0.003083121,TAL1 AB-like
4.5710506,1.4995707,SJ53,0,0.036018277,-0.003144157,TAL1 AB-like
3.4486673,0.64859056,SJ53,0,0.043121347,-0.003388301,TAL1 AB-like
1.4388212,0.4315295,SJ53,0,0.057743313,-0.003388301,TAL1 AB-like
2.9858084,1.1029459,SJ53,0,0.08008633,-0.003388301,TAL1 AB-like
7.1542583,2.5267732,SJ53,0,-0.162719039,-0.002716904,TAL1 AB-like
2.368982,1.6637291,SJ53,0,0.059395107,-0.003388301,TAL1 AB-like
0.9846375,2.2733922,SJ53,0,0.134633521,-0.003388301,TAL1 AB-like
1.2323444,2.941207,SJ53,0,0.191160584,-0.003388301,TAL1 AB-like
1.7417334,0.22092497,SJ53,0,0.09755409,-0.003388301,TAL1 AB-like
3.5619047,3.6842268,SJ53,0,0.098500164,0.006133329,TAL1 AB-like
3.5387735,-0.37623408,SJ53,0,0.006091537,-0.003388301,TAL1 AB-like
1.002187,2.6750515,SJ53,0,0.096646192,-0.002228615,TAL1 AB-like
2.3655176,2.3184183,SJ53,0,0.036983417,-0.003388301,TAL1 AB-like
7.4652348,2.194367,SJ53,0,-0.162719039,0.002227019,TAL1 AB-like
0.6706339,2.7128046,SJ53,0,0.235419365,-0.001984471,TAL1 AB-like
5.5351367,1.4607714,SJ53,0,-0.012371896,-0.003144157,TAL1 AB-like
4.9978285,-0.800761,SJ53,0,-0.032471841,-0.003388301,TAL1 AB-like
8.076678,2.6057217,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
4.715502,2.6198888,SJ53,0,0.006343307,-0.001557218,TAL1 AB-like
1.8696907,2.7371504,SJ53,0,0.105168344,-0.002838976,TAL1 AB-like
4.9157906,-0.15328477,SJ53,0,-0.031209162,-0.003388301,TAL1 AB-like
5.514693,0.7653763,SJ53,0,-0.028096316,0.000395936,TAL1 AB-like
5.4607754,0.6874975,SJ53,0,0.00605339,-0.00277794,TAL1 AB-like
7.069805,1.247438,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
0.3377085,1.0030445,SJ53,0,0.092881026,-0.003205193,TAL1 AB-like
7.6848483,1.0312694,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
8.138932,0.9899898,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
5.7121973,1.1828129,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
3.3322444,1.043896,SJ53,0,0.077221455,-0.003327301,TAL1 AB-like
4.580698,0.623854,SJ53,0,-0.007580547,-0.00247276,TAL1 AB-like
3.6574743,-0.0123762,SJ53,0,-0.010960428,-0.003388301,TAL1 AB-like
0.6399682,0.94456524,SJ53,0,0.078030193,-0.003327301,TAL1 AB-like
3.8212073,-0.89752406,SJ53,0,-0.008366404,-0.003083121,TAL1 AB-like
4.1828485,2.5338843,SJ53,0,0.047107788,-0.003388301,TAL1 AB-like
7.703447,1.015567,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
-0.29985243,1.0509589,SJ53,0,0.05315035,-0.003388301,TAL1 AB-like
2.1962655,0.18666203,SJ53,0,0.045963349,-0.003388301,TAL1 AB-like
0.70785123,1.2569987,SJ53,0,0.127316812,-0.003388301,TAL1 AB-like
3.0071733,-0.038112354,SJ53,0,0.01095915,-0.000946857,TAL1 AB-like
0.6881129,0.25203404,SJ53,0,0.093411269,-0.003388301,TAL1 AB-like
5.242329,1.0612516,SJ53,0,0.008475753,-0.003388301,TAL1 AB-like
3.745053,-1.6996055,SJ53,0,-0.01163183,-0.003388301,TAL1 AB-like
3.1056626,0.21990742,SJ53,0,0.010913381,-0.001435146,TAL1 AB-like
2.0097132,0.20725146,SJ53,0,0.060497569,-0.003388301,TAL1 AB-like
4.717053,1.2064234,SJ53,0,0.030078711,-0.003388301,TAL1 AB-like
1.8877019,1.0848039,SJ53,0,0.057621242,-0.001862399,TAL1 AB-like
2.4298384,2.3860953,SJ53,0,0.122887904,0.000456973,TAL1 AB-like
6.2079496,1.3953294,SJ53,0,-0.025197087,-0.003388301,TAL1 AB-like
1.5820862,3.0366302,SJ53,0,0.164121585,-0.003144157,TAL1 AB-like
4.8773518,-0.59521264,SJ53,0,-0.016522346,-0.002900012,TAL1 AB-like
2.915554,-0.74417204,SJ53,0,0.010432707,-0.003388301,TAL1 AB-like
4.4739122,1.4308984,SJ53,0,0.100682201,-0.001618254,TAL1 AB-like
1.2827361,0.14759816,SJ53,0,0.054554166,-0.003388301,TAL1 AB-like
3.0471058,0.40683416,SJ53,0,0.052967252,-0.003022084,TAL1 AB-like
-0.8058675,1.5784572,SJ53,0,0.06532705,-0.003388301,TAL1 AB-like
4.4630303,-0.31752077,SJ53,0,0.036025913,-0.003266229,TAL1 AB-like
-1.7520359,2.1532836,SJ53,0,0.306740018,-0.003388301,TAL1 AB-like
8.022049,1.771139,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
4.353416,0.64125997,SJ53,0,0.091370383,-0.002167579,TAL1 AB-like
6.4696245,1.700778,SJ53,0,-0.080465278,-0.001740327,TAL1 AB-like
8.978285,3.264584,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
4.168889,1.3942926,SJ53,0,0.078030178,-0.00137411,TAL1 AB-like
1.2884693,1.1187198,SJ53,0,0.091458129,9.08E-05,TAL1 AB-like
3.388481,1.8980782,SJ53,0,0.090199264,-0.000946857,TAL1 AB-like
2.5154035,1.2436155,SJ53,0,0.117966855,-0.003388301,TAL1 AB-like
7.85606,2.2679996,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
5.4180737,0.6034543,SJ53,0,-0.025307721,2.97E-05,TAL1 AB-like
4.1614084,-0.79317003,SJ53,0,-0.020794867,-0.003388301,TAL1 AB-like
2.453529,4.1942654,SJ53,0,0.16604423,-0.003388301,TAL1 AB-like
0.558043,0.56768,SJ53,0,0.090565475,-0.003388301,TAL1 AB-like
2.0480797,2.4588852,SJ53,0,0.114117773,-0.003266229,TAL1 AB-like
6.6593695,0.14108565,SJ53,0,-0.135596124,-0.001313074,TAL1 AB-like
3.071158,-0.9192232,SJ53,0,0.010150434,-0.003388301,TAL1 AB-like
5.914384,1.61513,SJ53,0,-0.162719039,-0.00167929,TAL1 AB-like
7.8607793,1.3677955,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
2.8165069,-0.5709246,SJ53,0,0.037158908,-0.001618254,TAL1 AB-like
5.0528717,0.401962,SJ53,0,-0.010357706,-0.003022084,TAL1 AB-like
2.1372383,0.26981536,SJ53,0,0.041110994,-0.003022084,TAL1 AB-like
8.444824,1.0963837,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
6.7491436,0.55893546,SJ53,0,-0.162719039,-0.003388301,TAL1 AB-like
